sku_identificador,idProductoDelCompetidor,idPregunta,Vendedor,estado,texto,fechaCreacion,respuesta
"RIN-091","MLM2131990966","13080315477","BEN10","ANSWERED","Tarda entre 10 días en llegar al estado de México según mercado ?o llegaría antes ?","2024-06-12T20:40:09.604-04:00","Buen dia, estimamos un tiempo estimado de 4 a 6 dias aprox, saludos!"
"RIN-091","MLM2131990966","13066347312","BEN10","ANSWERED","Buen día.. procederé con mi compra Si es el trasero verdad?","2024-05-27T18:20:42.377-04:00","Sí, el producto es un rin trasero completo para motocicleta. ¡Estoy a tu disposición para ayudarte con cualquier otra pregunta que tengas!"
"RIN-091","MLM2131990966","13065600405","BEN10","ANSWERED","Exactamente como la muestras en la imagen pero como manejas esa medida te pregunto posiblemente y cambia en algo buen día disculpa","2024-05-27T14:00:48.575-04:00","El tambor es tamaño chico"
"RIN-091","MLM2131990966","13065593343","BEN10","ANSWERED","Buenas le queda a una Italika dt 125 pero medidas 1.8 rin 18","2024-05-27T13:55:47.327-04:00","Buen dia, tu rin es de bujes o de gomas?"
"RIN-091","MLM2131990966","13062012735","BEN10","ANSWERED","Si le queda a la ft125 mod 2020","2024-05-22T21:23:16.363-04:00","Buen dia, es compatible, saludos!"
"RIN-091","MLM2131990966","13062470316","BEN10","ANSWERED","Disculpa tiene costo el envío es k me sale acordar con el vendedor la entrega soy de Tampico, Tamaulipas","2024-05-22T21:09:52.876-04:00","Buen dia, realiza tu compra y envíanos tus datos para realizar tu envió! (incluido en la compra) ¿"
"RIN-091","MLM2131990966","13033194815","BEN10","ANSWERED","Lo tendrían de aspas,.","2024-04-19T00:57:55.938-04:00","Buen dia, por el momento no lo tenemos disponible en aspas."
"RIN-091","MLM2131990966","13032590134","BEN10","ANSWERED","Le queda a una llanta 2 75 17","2024-04-17T20:59:25.396-04:00","Buen dia, es compatible sin problema, saludos!"
"RIN-091","MLM2131990966","13031228881","BEN10","ANSWERED","Es compatible con una ft 150 grafito","2024-04-16T22:24:49.979-04:00","Buen dia, claro es compatible, saludos!"
"RIN-091","MLM2131990966","13031633170","BEN10","ANSWERED","Es compatible con Ft 150 grafito 2022? … gracias","2024-04-16T21:26:34.882-04:00","Buen día, es compatible con el Ft 150 grafito 2022, saludos!"
"RIN-091","MLM2131990966","13030715950","BEN10","ANSWERED","Es balata chica o grande","2024-04-15T23:53:15.715-04:00","Buen dia, es de balata chica, saludos!"
"RIN-091","MLM2131990966","13026171064","BEN10","ANSWERED","Buena tarde,le queda ala dt 150 clásica 2020","2024-04-10T16:44:09.100-04:00","Buen dia, no es compatible, disculpa."
"RIN-091","MLM2131990966","13025616893","BEN10","ANSWERED","Este rin le queda Ami FL 125 italika","2024-04-10T14:52:38.149-04:00","Buen dia compatible, saludos!"
"RIN-091","MLM2131990966","13022512801","BEN10","ANSWERED","Hola es compatible con la ft 115 2019?","2024-04-07T09:41:43.153-04:00","Buen dia, no es compatible, disculpa."
"RIN-091","MLM2131990966","13014164514","BEN10","ANSWERED","Sirve para un FL 125 DE ITALIKA","2024-03-26T20:34:57.726-04:00","Buen dia, si tu rin original es de bujes es compatible, saludos!"
"RIN-091","MLM2131990966","13007854040","BEN10","ANSWERED","Le quede a una dt 125 delivery ?","2024-03-19T12:47:52.459-04:00","Buen dia, compatible, saludos!"
"RIN-091","MLM2131990966","13007452394","BEN10","ANSWERED","Viene armado?","2024-03-19T00:12:15.542-04:00","Buen dia, claro te llega el rin completo listo para instalar."
"RIN-091","MLM2131990966","12999713296","BEN10","ANSWERED","Le.quedara a una ft150 grafito?","2024-03-10T10:29:32.233-04:00","Buen día, es compatible, saludos!"
"RIN-091","MLM2131990966","12999016817","BEN10","ANSWERED","Ya viene con los tornillo para poner el sprock?","2024-03-09T18:36:24.155-04:00","Buen dia, no incluye tornillos."
"RIN-091","MLM2131990966","12998437863","BEN10","ANSWERED","Es compatible con la ft 125 Italika 2021","2024-03-08T21:27:33.114-04:00","Buen dia lamento informarte que no es compatible"
"RIN-091","MLM2131990966","12997052059","BEN10","ANSWERED","Compatible para FT125 Forza Roja 2019 Ocupo llanta también","2024-03-07T12:04:04.971-04:00","Buen día, si tu rin es 17 es compatible, tenemos kit con llanta: https://articulo.mercadolibre.com.mx/MLM-1822456998-rin-con-llanta-para-italika-dt125-delivery-150grafito-reforz-_JM"
"RIN-091","MLM2131990966","12996039274","BEN10","ANSWERED","Compatible dt150 delivery 2021?","2024-03-05T23:07:47.101-04:00","Buen dia, si tu rin original es 17´ es compatible, saludos!"
"RIN-091","MLM2131990966","12990503288","BEN10","ANSWERED","le queda a la ft150 negra 2024?","2024-02-28T17:07:32.120-04:00","Buen dia, si tu rin original es 17 es compatible, saludos!"
"RIN-091","MLM2131990966","12988390201","BEN10","ANSWERED","Es compatible con la ft 150 2024?","2024-02-26T22:23:27.305-04:00","Buen dia, es compatible con ft150 grafito 2024"
"RIN-091","MLM2131990966","12984511538","BEN10","ANSWERED","Es compatible con una Italika grafito 150 2021","2024-02-21T20:20:40.038-04:00","Buen dia, compatible, saludos!"
"RIN-091","MLM2131990966","12982683485","BEN10","ANSWERED","Buenos dias! Le queda a una gragito 150 2022, y ya biene con baleros verdad? Saludos!!","2024-02-20T13:02:47.585-04:00","Buen día, es compatible, incluye baleros, saludos!"
"RIN-091","MLM2131990966","12982614134","BEN10","ANSWERED","Buena noche será compatible con la FT125cc año 2023?","2024-02-19T23:05:37.099-04:00","Buen día, es compatible, saludos!"
"RIN-091","MLM2131990966","12976435183","BEN10","ANSWERED","que tal la calidad?","2024-02-13T11:04:58.004-04:00","Buen dia, es de excelente calidad!"
"RIN-091","MLM1886915867","13153963194","BEN10","ANSWERED","Buen día yabiene armado","2024-09-08T12:44:40.316-04:00","Buenas nocehs, armado y listo para su instalación, saludos!"
"RIN-091","MLM1886915867","13132438313","BEN10","ANSWERED","Trae el buje espaciador interior? (Es el que va enmedio de la basa entre los dos baleros)","2024-08-13T11:37:01.006-04:00","Buen día, por supuesto, ya se incluyen. ¡Saludos!"
"RIN-091","MLM1886915867","13131631279","BEN10","ANSWERED","Sies rin 17 verdad?","2024-08-12T14:35:03.400-04:00","Buen dia, es correcto, saludos!"
"RIN-091","MLM1886915867","13129768970","BEN10","ANSWERED","Viene con bujes para el porta sprocket?","2024-08-09T08:16:31.881-04:00","Buen dia, por supuesto ya se incluyen saludos!"
"RIN-091","MLM1886915867","13113578194","BEN10","ANSWERED","Es para balatas chicas","2024-07-21T00:42:24.766-04:00","Buen dia, si es para tambor chico, saludos!"
"RIN-091","MLM1886915867","13097949568","BEN10","ANSWERED","Le queda alas ft150 negra 2024","2024-07-02T22:51:37.057-04:00","Buen dia, claro es compatible, saludos!"
"RIN-091","MLM1886915867","13097708912","BEN10","ANSWERED","LE QUEDA A LA FT125 NEGRA 2023?","2024-07-02T18:20:08.632-04:00","Buen dia, es compatible, saludos!"
"RIN-091","MLM1886915867","13082025993","BEN10","ANSWERED","Es compatible con la ft150 roja con negro","2024-06-14T18:16:12.912-04:00","Buen día, no es compatible, disculpa."
"RIN-091","MLM1886915867","13080433951","BEN10","ANSWERED","Como puedo aserle para comprarlo a pagos?","2024-06-12T23:53:19.023-04:00","Buen dia Lucy, puedes usar cualquier tarjeta de crédito, podemos ofrecerte meses sin intereses si así lo prefieres."
"RIN-091","MLM1886915867","13079976439","BEN10","ANSWERED","Buen día mi moto es una Italika roja 2019, es compatible?","2024-06-12T14:34:17.175-04:00","Buen dia, ¿Que modelo y año seria?"
"RIN-091","MLM1886915867","13074864401","BEN10","ANSWERED","Es compatible con la moto roja ft125 2018","2024-06-06T18:39:59.383-04:00","Buen día, es compatible con la ft 125 roja año 2021, saludos!"
"RIN-091","MLM1886915867","13073051115","BEN10","ANSWERED","Es compatible con la dt 150 delivery?","2024-06-04T22:48:30.274-04:00","Buen dia, no es compatible, disculpa."
"RIN-091","MLM1886915867","13066463005","BEN10","ANSWERED","Le queda a la grafito 2019?","2024-05-28T11:49:40.958-04:00","Buen dia, claro es compatible, saludos!"
"RIN-091","MLM1886915867","13062603683","BEN10","ANSWERED","Cuanto sería el tiempo de envío al cp 32340?","2024-05-23T14:37:17.334-04:00","Aproximadamente 4 a 6 dias hábiles, saludos!"
"RIN-091","MLM1886915867","13062519937","BEN10","ANSWERED","En que tiempo llega si hago la compra hoy?","2024-05-23T13:17:40.161-04:00","A que Cp seria?"
"RIN-091","MLM1886915867","13062403685","BEN10","ANSWERED","le queda a la italika ft 125 roja año 2022?","2024-05-23T11:26:56.193-04:00","Buen dia, si tu rin original es 17´ de bujes es compatible, saludos!"
"RIN-091","MLM1886915867","13062008973","BEN10","ANSWERED","Italika ft125 mod 2020","2024-05-22T21:21:36.046-04:00","Buen día, es compatible, saludos!"
"RIN-091","MLM1886915867","13061997395","BEN10","ANSWERED","Disculpa el envío es gratis y lo envías a Tampico Tamaulipas","2024-05-22T21:07:23.514-04:00","Buen día, el costo de envío puede variar, pero puedes verificarlo al momento de hacer la compra. ¡Estoy a tu disposición para cualquier otra pregunta que tengas!"
"RIN-091","MLM1886915867","13030969715","BEN10","ANSWERED","Buena tarde es compatible con la ft 125 roja año 2021","2024-04-16T17:25:33.709-04:00","Buen dia, es compatible, saludos!"
"RIN-091","MLM1886915867","13030927035","BEN10","ANSWERED","Ya viene con baleros","2024-04-16T16:36:56.762-04:00","Buen dia, claro se incluyen, saludos!"
"RIN-091","MLM1886915867","13030715240","BEN10","ANSWERED","Es de balata chica","2024-04-15T23:50:46.530-04:00","Buen dia, es correcto, saludos!"
"RIN-091","MLM1886915867","13023222856","BEN10","ANSWERED","Buen día es compatible para una ft 115 2019?","2024-04-07T16:51:51.128-04:00","Buen dia, no es compatible, disculpa."
"RIN-091","MLM1886915867","13022835010","BEN10","ANSWERED","Buen día es compatible para una Italia ft 150 grafito 2024","2024-04-06T23:28:19.961-04:00","Buen dia, es compatible, saludos!"
"RIN-091","MLM1886915867","13017724606","BEN10","ANSWERED","Buen día estimado vendedor que marca es Italika o es generico","2024-04-01T09:40:06.772-04:00","Buen dia, es marca Winmex de excelente calidad, saludos!"
"RIN-091","MLM1886915867","13000801982","BEN10","ANSWERED","Buen día será compatible para la ft150 la nueva 2024 rin17","2024-03-11T14:51:33.266-04:00","Buen día, es compatible, saludos!"
"RIN-091","MLM1886915867","12984604928","BEN10","ANSWERED","Es. Compatible con la ft 150 2023","2024-02-21T22:18:14.256-04:00","Buen dia, compatible solo con FT150 GRAFITO 2023"
"RIN-051","MLM1817349448","13133406668","ECOPAQUETE","ANSWERED","Buenas tardes ya viene armado con la maza?","2024-08-13T19:03:09.349-04:00","El producto viene tal como se muestra en la imagen, con la maza incluida."
"RIN-051","MLM1817349448","13129173431","ECOPAQUETE","ANSWERED","Hola buenas tardes disculpa no sabes si le queda el portabalatas de la dm250 la azul?","2024-08-09T01:46:49.929-04:00","HOLA, NO TENGO EL DATO AMIGO UNA DISCULPA"
"RIN-051","MLM1817349448","13113849406","ECOPAQUETE","ANSWERED","Tendrás un rin tracero con freno de disco para una italika dm250","2024-07-21T15:12:21.373-04:00","Lo siento, actualmente solo tenemos disponible el Rin Trasero Dm-200 para Motocicleta Italika en la medida 2.15x18. No tenemos disponible un rin trasero con freno de disco para una Italika DM250 en este momento."
"RIN-051","MLM1817349448","13109193834","ECOPAQUETE","ANSWERED","Tendrás el rin trasero de la dm 200 de freno de disco","2024-07-16T01:44:17.454-04:00","por el momento no tenemos en stock"
"RIN-051","MLM1817349448","13045605037","ECOPAQUETE","ANSWERED","Compatible para la dm 200 2020?","2024-05-03T23:26:38.386-04:00","si es compatible"
"RIN-051","MLM1817349448","13028349742","ECOPAQUETE","ANSWERED","Ya vienen los bujes para los birlos del sproket","2024-04-13T02:21:22.658-04:00","si amigo tal y como en la imagen"
"RIN-051","MLM1817349448","13019874497","ECOPAQUETE","ANSWERED","Es compatible con moto italika Dm200 modelo 2022","2024-04-03T21:12:11.075-04:00","si es compatible"
"RIN-051","MLM1817349448","13019873297","ECOPAQUETE","ANSWERED","Y tiene rin delantero también compatible con la dm200 mod 2022?","2024-04-03T21:13:34.762-04:00","claro amigo te dejo el link https://listado.mercadolibre.com.mx/rin-delantero-dm_CustId_663285231_NoIndex_True#D[A:rin%20delantero%20dm,on]"
"RIN-051","MLM3315120818","13154124586","MR","ANSWERED","Es negro mate?","2024-09-08T17:56:45.628-04:00","Sí"
"RIN-051","MLM3315120818","13145696170","MR","ANSWERED","Ya biene con sus bujes y todo nomas para instalar?","2024-08-28T14:12:41.388-04:00","Sí, el Rin Trasero Para Italika Dm 200 (2.15x18) de la marca Promoto incluye el balero necesario para una instalación fácil y segura."
"RIN-051","MLM3315120818","13144732089","MR","ANSWERED","Le quería a una ft250 si compro también los dampers y la estrella?","2024-08-28T01:21:02.287-04:00","La estrella le quedaría. Y creo que también el porta balatas. Pero en caso de que no, lo que sí tendría que cambiar es el porta balatas."
"RIN-051","MLM3315120818","13143330329","MR","ANSWERED","Y tiene el porta balatas ?","2024-08-26T15:27:40.725-04:00","Sí, mañana te puedo dar link para comprar."
"RIN-051","MLM3315120818","13140620507","MR","ANSWERED","Es compatible con la vento crossmax 150?","2024-08-22T20:31:46.139-04:00","No amigo. Este rin no usa por estrella, y el de la Crossmax 150 sí. Igual lo tenemos en $1,900.00"
"RIN-051","MLM2038392976","13148831733","MR","ANSWERED","Buenas tardes, es compatible con DM200 2023 ?","2024-09-02T14:04:32.837-04:00","Buen día, no tengo el dato de que sea compatible con ese año, pero puede hacer el intento de compra para ver si le queda. ¡Estoy para ayudarte en lo que necesites!"
"RIN-051","MLM2038392976","13148630404","MR","ANSWERED","Buenas escapatible veloci xeverus200","2024-09-01T15:50:07.714-04:00","Hola amigo no lo siento"
"RIN-051","MLM2038392976","13148017082","MR","ANSWERED","Será compatible con la dm200 2021","2024-08-31T13:32:53.349-04:00","Buen día, no son compatibles."
"RIN-051","MLM2038392976","13128136780","MR","ANSWERED","Hola amigo ya me reembolsaron el costo de mi compra como le podemos hacer para k vuelva a solicitar el pedido ???","2024-08-07T12:33:21.697-04:00","EN LA PUBLICACION QUE DESEAS ADQUIRIR AMIGO AHI PUEDES REALIZAR TU COMPRA"
"RIN-051","MLM2038392976","13127893132","MR","ANSWERED","Es el día 7 de agosto y no tengo ninguna respuesta con respecto a mi compra voy a tener que cancelar para pedir la devolución...!!!","2024-08-07T08:40:53.089-04:00","HOLA ME REGALAS EL NUMERO DE TU COMPRA PARA PODER CHECAR QUE SUCEDE CON TU COMPRA."
"RIN-051","MLM2038392976","13127206771","MR","ANSWERED","Realice una compra supuestamente la entrega era para el día sábado, la cancelaron y la mandaron para entrega el día lunes 5 de agosto me marcaron aproximadamente como a las 9 pm y me comentaron que no estaban en mi ubicación que estaban un poco retirados y no me lo podían entregar que el día martes 6 de agosto se comunicaban conmigo para la entrega de mi producto pues es la hora en que no tengo respuesta de nadie y no quiero cancelar espero me puedan dar una solución...!!!!","2024-08-06T22:51:11.696-04:00","HOLA BUEN DIA, ESO YA LO TIENE QUE VER DIRECTAMENTE CON MERCADO LIBRE"
"RIN-051","MLM2038392976","13123575081","MR","ANSWERED","Será. Compatible. Con la dinamo scorpion 200","2024-08-02T13:35:39.589-04:00","Buen día, es compatible si su rin es 18". ¡Estoy a tu disposición para cualquier otra pregunta que tengas!"
"RIN-051","MLM2038392976","13117346979","MR","ANSWERED","2.15X18 ?","2024-07-25T18:35:19.762-04:00","Buen día, la medida del rin es de 2.15x18. ¡Estoy a tu disposición para cualquier otra pregunta que tengas!"
"RIN-051","MLM2038392976","13113044959","MR","ANSWERED","Buenas noches disculpa será Compatible con la kurasay Espartha 200 2019","2024-07-20T22:35:59.078-04:00","Buen día, no tengo el dato de que sea compatible con ese modelo, pero puedes hacer el intento de compra para ver si le queda. ¡Estoy para ayudarte en lo que necesites!"
"RIN-051","MLM2038392976","13111856423","MR","ANSWERED","Busco 3.00 x 17","2024-07-19T10:29:50.978-04:00","HOLA BUENAS TARDES SI ES COMPATIBLE."
"RIN-051","MLM2038392976","13109560071","MR","ANSWERED","Le queda a Crossmax 150?","2024-07-16T20:47:44.990-04:00","Buen día, no tengo el dato de que sea compatible con ese modelo, pero puedes hacer el intento de compra para ver si le queda. ¡Estoy para ayudarte en lo que necesites!"
"RIN-051","MLM2038392976","13108506756","MR","ANSWERED","Es compatible con VENTO GT 250 ?","2024-07-15T12:15:02.780-04:00","Buen día, no tengo el dato de que sea compatible con ese modelo, pero puedes hacer el intento de compra para ver si le queda. ¡Estoy para ayudarte en lo que necesites!"
